UniProt_id,Reactome_id,URL,Description,Evidence Code,Species
P20618,R-HSA-9010553,https://reactome.org/PathwayBrowser/#/R-HSA-9010553,Regulation of expression of SLITs and ROBOs,IEA,Homo sapiens
P20618,R-HSA-9020702,https://reactome.org/PathwayBrowser/#/R-HSA-9020702,Interleukin-1 signaling,TAS,Homo sapiens
P20618,R-HSA-9604323,https://reactome.org/PathwayBrowser/#/R-HSA-9604323,Negative regulation of NOTCH4 signaling,IEA,Homo sapiens
P20618,R-HSA-9755511,https://reactome.org/PathwayBrowser/#/R-HSA-9755511,KEAP1-NFE2L2 pathway,TAS,Homo sapiens
P20618,R-HSA-9762114,https://reactome.org/PathwayBrowser/#/R-HSA-9762114,GSK3B and BTRC:CUL1-mediated-degradation of NFE2L2,TAS,Homo sapiens
P20618,R-HSA-983168,https://reactome.org/PathwayBrowser/#/R-HSA-983168,Antigen processing: Ubiquitination & Proteasome degradation,TAS,Homo sapiens
P20700,R-HSA-1221632,https://reactome.org/PathwayBrowser/#/R-HSA-1221632,Meiotic synapsis,IEA,Homo sapiens
P20700,R-HSA-2559584,https://reactome.org/PathwayBrowser/#/R-HSA-2559584,Formation of Senescence-Associated Heterochromatin Foci (SAHF),TAS,Homo sapiens
P20700,R-HSA-2980766,https://reactome.org/PathwayBrowser/#/R-HSA-2980766,Nuclear Envelope Breakdown,TAS,Homo sapiens
P20700,R-HSA-2995383,https://reactome.org/PathwayBrowser/#/R-HSA-2995383,Initiation of Nuclear Envelope (NE) Reformation,TAS,Homo sapiens
P20700,R-HSA-352238,https://reactome.org/PathwayBrowser/#/R-HSA-352238,Breakdown of the nuclear lamina,TAS,Homo sapiens
P20700,R-HSA-4419969,https://reactome.org/PathwayBrowser/#/R-HSA-4419969,Depolymerisation of the Nuclear Lamina,TAS,Homo sapiens
P20700,R-HSA-8862803,https://reactome.org/PathwayBrowser/#/R-HSA-8862803,Deregulated CDK5 triggers multiple neurodegenerative pathways in Alzheimer's disease models,IEA,Homo sapiens
P20700,R-HSA-8950505,https://reactome.org/PathwayBrowser/#/R-HSA-8950505,Gene and protein expression by JAK-STAT signaling after Interleukin-12 stimulation,TAS,Homo sapiens
P20700,R-HSA-9013405,https://reactome.org/PathwayBrowser/#/R-HSA-9013405,RHOD GTPase cycle,TAS,Homo sapiens
P20700,R-HSA-9035034,https://reactome.org/PathwayBrowser/#/R-HSA-9035034,RHOF GTPase cycle,TAS,Homo sapiens
P20711,R-HSA-209905,https://reactome.org/PathwayBrowser/#/R-HSA-209905,Catecholamine biosynthesis,TAS,Homo sapiens
P20711,R-HSA-209931,https://reactome.org/PathwayBrowser/#/R-HSA-209931,Serotonin and melatonin biosynthesis,TAS,Homo sapiens
P20810,R-HSA-1474228,https://reactome.org/PathwayBrowser/#/R-HSA-1474228,Degradation of the extracellular matrix,TAS,Homo sapiens
P20810,R-HSA-8862803,https://reactome.org/PathwayBrowser/#/R-HSA-8862803,Deregulated CDK5 triggers multiple neurodegenerative pathways in Alzheimer's disease models,TAS,Homo sapiens
P20810,R-HSA-8862803,https://reactome.org/PathwayBrowser/#/R-HSA-8862803,Deregulated CDK5 triggers multiple neurodegenerative pathways in Alzheimer's disease models,IEA,Homo sapiens
P20851,R-HSA-977606,https://reactome.org/PathwayBrowser/#/R-HSA-977606,Regulation of Complement cascade,TAS,Homo sapiens
P20930,R-HSA-6809371,https://reactome.org/PathwayBrowser/#/R-HSA-6809371,Formation of the cornified envelope,TAS,Homo sapiens
P21333,R-HSA-114608,https://reactome.org/PathwayBrowser/#/R-HSA-114608,Platelet degranulation ,TAS,Homo sapiens
P21333,R-HSA-430116,https://reactome.org/PathwayBrowser/#/R-HSA-430116,GP1b-IX-V activation signalling,TAS,Homo sapiens
P21333,R-HSA-446353,https://reactome.org/PathwayBrowser/#/R-HSA-446353,Cell-extracellular matrix interactions,TAS,Homo sapiens
P21333,R-HSA-5627123,https://reactome.org/PathwayBrowser/#/R-HSA-5627123,RHO GTPases activate PAKs,TAS,Homo sapiens
P21333,R-HSA-8983711,https://reactome.org/PathwayBrowser/#/R-HSA-8983711,OAS antiviral response,TAS,Homo sapiens
P21399,R-HSA-917937,https://reactome.org/PathwayBrowser/#/R-HSA-917937,Iron uptake and transport,TAS,Homo sapiens
P21695,R-HSA-1483166,https://reactome.org/PathwayBrowser/#/R-HSA-1483166,Synthesis of PA,TAS,Homo sapiens
P21912,R-HSA-611105,https://reactome.org/PathwayBrowser/#/R-HSA-611105,Respiratory electron transport,IEA,Homo sapiens
P21912,R-HSA-71403,https://reactome.org/PathwayBrowser/#/R-HSA-71403,Citric acid cycle (TCA cycle),TAS,Homo sapiens
P22105,R-HSA-3000178,https://reactome.org/PathwayBrowser/#/R-HSA-3000178,ECM proteoglycans,TAS,Homo sapiens
P22234,R-HSA-73817,https://reactome.org/PathwayBrowser/#/R-HSA-73817,Purine ribonucleoside monophosphate biosynthesis,TAS,Homo sapiens
P22307,R-HSA-2046106,https://reactome.org/PathwayBrowser/#/R-HSA-2046106,alpha-linolenic acid (ALA) metabolism,TAS,Homo sapiens
P22307,R-HSA-9033241,https://reactome.org/PathwayBrowser/#/R-HSA-9033241,Peroxisomal protein import,TAS,Homo sapiens
P22307,R-HSA-9033241,https://reactome.org/PathwayBrowser/#/R-HSA-9033241,Peroxisomal protein import,IEA,Homo sapiens
P22307,R-HSA-9033500,https://reactome.org/PathwayBrowser/#/R-HSA-9033500,TYSND1 cleaves peroxisomal proteins,IEA,Homo sapiens
P22352,R-HSA-3299685,https://reactome.org/PathwayBrowser/#/R-HSA-3299685,Detoxification of Reactive Oxygen Species,TAS,Homo sapiens
P22626,R-HSA-72163,https://reactome.org/PathwayBrowser/#/R-HSA-72163,mRNA Splicing - Major Pathway,TAS,Homo sapiens
P22626,R-HSA-72203,https://reactome.org/PathwayBrowser/#/R-HSA-72203,Processing of Capped Intron-Containing Pre-mRNA,TAS,Homo sapiens
P22626,R-HSA-8950505,https://reactome.org/PathwayBrowser/#/R-HSA-8950505,Gene and protein expression by JAK-STAT signaling after Interleukin-12 stimulation,TAS,Homo sapiens
P22692,R-HSA-381426,https://reactome.org/PathwayBrowser/#/R-HSA-381426,Regulation of Insulin-like Growth Factor (IGF) transport and uptake by Insulin-like Growth Factor Binding Proteins (IGFBPs),TAS,Homo sapiens
P22692,R-HSA-8957275,https://reactome.org/PathwayBrowser/#/R-HSA-8957275,Post-translational protein phosphorylation,TAS,Homo sapiens
P22792,R-HSA-977606,https://reactome.org/PathwayBrowser/#/R-HSA-977606,Regulation of Complement cascade,TAS,Homo sapiens
P22891,R-HSA-159740,https://reactome.org/PathwayBrowser/#/R-HSA-159740,Gamma-carboxylation of protein precursors,TAS,Homo sapiens
P22891,R-HSA-159763,https://reactome.org/PathwayBrowser/#/R-HSA-159763,Transport of gamma-carboxylated protein precursors from the endoplasmic reticulum to the Golgi apparatus,TAS,Homo sapiens
P22891,R-HSA-159782,https://reactome.org/PathwayBrowser/#/R-HSA-159782,Removal of aminoterminal propeptides from gamma-carboxylated proteins,TAS,Homo sapiens
P22894,R-HSA-1442490,https://reactome.org/PathwayBrowser/#/R-HSA-1442490,Collagen degradation,TAS,Homo sapiens
P22894,R-HSA-1474228,https://reactome.org/PathwayBrowser/#/R-HSA-1474228,Degradation of the extracellular matrix,TAS,Homo sapiens
P22894,R-HSA-1592389,https://reactome.org/PathwayBrowser/#/R-HSA-1592389,Activation of Matrix Metalloproteinases,TAS,Homo sapiens
P22894,R-HSA-6798695,https://reactome.org/PathwayBrowser/#/R-HSA-6798695,Neutrophil degranulation,TAS,Homo sapiens
P22897,R-HSA-1236978,https://reactome.org/PathwayBrowser/#/R-HSA-1236978,Cross-presentation of soluble exogenous antigens (endosomes),TAS,Homo sapiens
P22897,R-HSA-1236978,https://reactome.org/PathwayBrowser/#/R-HSA-1236978,Cross-presentation of soluble exogenous antigens (endosomes),IEA,Homo sapiens
P22897,R-HSA-9637628,https://reactome.org/PathwayBrowser/#/R-HSA-9637628,Modulation by Mtb of host immune system,TAS,Homo sapiens
P23083,R-HSA-166663,https://reactome.org/PathwayBrowser/#/R-HSA-166663,Initial triggering of complement,TAS,Homo sapiens
P23083,R-HSA-173623,https://reactome.org/PathwayBrowser/#/R-HSA-173623,Classical antibody-mediated complement activation,TAS,Homo sapiens
P23083,R-HSA-198933,https://reactome.org/PathwayBrowser/#/R-HSA-198933,Immunoregulatory interactions between a Lymphoid and a non-Lymphoid cell,TAS,Homo sapiens
P23083,R-HSA-202733,https://reactome.org/PathwayBrowser/#/R-HSA-202733,Cell surface interactions at the vascular wall,TAS,Homo sapiens
P23083,R-HSA-2029481,https://reactome.org/PathwayBrowser/#/R-HSA-2029481,FCGR activation,IEA,Homo sapiens
P23083,R-HSA-2029481,https://reactome.org/PathwayBrowser/#/R-HSA-2029481,FCGR activation,TAS,Homo sapiens
P23083,R-HSA-2029482,https://reactome.org/PathwayBrowser/#/R-HSA-2029482,Regulation of actin dynamics for phagocytic cup formation,TAS,Homo sapiens
P23083,R-HSA-2029485,https://reactome.org/PathwayBrowser/#/R-HSA-2029485,Role of phospholipids in phagocytosis,TAS,Homo sapiens
P23083,R-HSA-2168880,https://reactome.org/PathwayBrowser/#/R-HSA-2168880,Scavenging of heme from plasma,TAS,Homo sapiens
P23083,R-HSA-2454202,https://reactome.org/PathwayBrowser/#/R-HSA-2454202,Fc epsilon receptor (FCERI) signaling,TAS,Homo sapiens
P23083,R-HSA-2454202,https://reactome.org/PathwayBrowser/#/R-HSA-2454202,Fc epsilon receptor (FCERI) signaling,IEA,Homo sapiens
P23083,R-HSA-2730905,https://reactome.org/PathwayBrowser/#/R-HSA-2730905,Role of LAT2/NTAL/LAB on calcium mobilization,TAS,Homo sapiens
P23083,R-HSA-2730905,https://reactome.org/PathwayBrowser/#/R-HSA-2730905,Role of LAT2/NTAL/LAB on calcium mobilization,IEA,Homo sapiens
P23083,R-HSA-2871796,https://reactome.org/PathwayBrowser/#/R-HSA-2871796,FCERI mediated MAPK activation,TAS,Homo sapiens
P23083,R-HSA-2871809,https://reactome.org/PathwayBrowser/#/R-HSA-2871809,FCERI mediated Ca+2 mobilization,TAS,Homo sapiens
P23083,R-HSA-2871809,https://reactome.org/PathwayBrowser/#/R-HSA-2871809,FCERI mediated Ca+2 mobilization,IEA,Homo sapiens
P23083,R-HSA-2871837,https://reactome.org/PathwayBrowser/#/R-HSA-2871837,FCERI mediated NF-kB activation,TAS,Homo sapiens
P23083,R-HSA-5690714,https://reactome.org/PathwayBrowser/#/R-HSA-5690714,CD22 mediated BCR regulation,TAS,Homo sapiens
P23083,R-HSA-9664323,https://reactome.org/PathwayBrowser/#/R-HSA-9664323,FCGR3A-mediated IL10 synthesis,TAS,Homo sapiens
P23083,R-HSA-9664323,https://reactome.org/PathwayBrowser/#/R-HSA-9664323,FCGR3A-mediated IL10 synthesis,IEA,Homo sapiens
P23083,R-HSA-9664422,https://reactome.org/PathwayBrowser/#/R-HSA-9664422,FCGR3A-mediated phagocytosis,TAS,Homo sapiens
P23083,R-HSA-9664422,https://reactome.org/PathwayBrowser/#/R-HSA-9664422,FCGR3A-mediated phagocytosis,IEA,Homo sapiens
P23083,R-HSA-9679191,https://reactome.org/PathwayBrowser/#/R-HSA-9679191,Potential therapeutics for SARS,TAS,Homo sapiens
P23083,R-HSA-977606,https://reactome.org/PathwayBrowser/#/R-HSA-977606,Regulation of Complement cascade,TAS,Homo sapiens
P23083,R-HSA-983695,https://reactome.org/PathwayBrowser/#/R-HSA-983695,Antigen activates B Cell Receptor (BCR) leading to generation of second messengers,TAS,Homo sapiens
P23083,R-HSA-983695,https://reactome.org/PathwayBrowser/#/R-HSA-983695,Antigen activates B Cell Receptor (BCR) leading to generation of second messengers,IEA,Homo sapiens
P23141,R-HSA-2022377,https://reactome.org/PathwayBrowser/#/R-HSA-2022377,Metabolism of Angiotensinogen to Angiotensins,TAS,Homo sapiens
P23141,R-HSA-211945,https://reactome.org/PathwayBrowser/#/R-HSA-211945,Phase I - Functionalization of compounds,TAS,Homo sapiens
P23141,R-HSA-5578768,https://reactome.org/PathwayBrowser/#/R-HSA-5578768,Physiological factors,TAS,Homo sapiens
P23141,R-HSA-9749641,https://reactome.org/PathwayBrowser/#/R-HSA-9749641,Aspirin ADME,TAS,Homo sapiens
P23142,R-HSA-2129379,https://reactome.org/PathwayBrowser/#/R-HSA-2129379,Molecules associated with elastic fibres,TAS,Homo sapiens
P23142,R-HSA-2129379,https://reactome.org/PathwayBrowser/#/R-HSA-2129379,Molecules associated with elastic fibres,IEA,Homo sapiens
P23378,R-HSA-6783984,https://reactome.org/PathwayBrowser/#/R-HSA-6783984,Glycine degradation,TAS,Homo sapiens
P23381,R-HSA-379716,https://reactome.org/PathwayBrowser/#/R-HSA-379716,Cytosolic tRNA aminoacylation,TAS,Homo sapiens
P23526,R-HSA-156581,https://reactome.org/PathwayBrowser/#/R-HSA-156581,Methylation,TAS,Homo sapiens
P23526,R-HSA-1614635,https://reactome.org/PathwayBrowser/#/R-HSA-1614635,Sulfur amino acid metabolism,TAS,Homo sapiens
P23526,R-HSA-2408508,https://reactome.org/PathwayBrowser/#/R-HSA-2408508,"Metabolism of ingested SeMet, Sec, MeSec into H2Se",IEA,Homo sapiens
P23526,R-HSA-5578997,https://reactome.org/PathwayBrowser/#/R-HSA-5578997,Defective AHCY causes HMAHCHD,TAS,Homo sapiens
P23528,R-HSA-114608,https://reactome.org/PathwayBrowser/#/R-HSA-114608,Platelet degranulation ,IEA,Homo sapiens
P23528,R-HSA-2029482,https://reactome.org/PathwayBrowser/#/R-HSA-2029482,Regulation of actin dynamics for phagocytic cup formation,IEA,Homo sapiens
P23528,R-HSA-3928662,https://reactome.org/PathwayBrowser/#/R-HSA-3928662,EPHB-mediated forward signaling,IEA,Homo sapiens
P23528,R-HSA-399954,https://reactome.org/PathwayBrowser/#/R-HSA-399954,Sema3A PAK dependent Axon repulsion,IEA,Homo sapiens
P23528,R-HSA-5627117,https://reactome.org/PathwayBrowser/#/R-HSA-5627117,RHO GTPases Activate ROCKs,IEA,Homo sapiens
P23528,R-HSA-8950505,https://reactome.org/PathwayBrowser/#/R-HSA-8950505,Gene and protein expression by JAK-STAT signaling after Interleukin-12 stimulation,TAS,Homo sapiens
P24043,R-HSA-3000157,https://reactome.org/PathwayBrowser/#/R-HSA-3000157,Laminin interactions,IEA,Homo sapiens
P24043,R-HSA-3000157,https://reactome.org/PathwayBrowser/#/R-HSA-3000157,Laminin interactions,TAS,Homo sapiens
P24043,R-HSA-3000171,https://reactome.org/PathwayBrowser/#/R-HSA-3000171,Non-integrin membrane-ECM interactions,IEA,Homo sapiens
P24043,R-HSA-3000178,https://reactome.org/PathwayBrowser/#/R-HSA-3000178,ECM proteoglycans,IEA,Homo sapiens
P24043,R-HSA-8874081,https://reactome.org/PathwayBrowser/#/R-HSA-8874081,MET activates PTK2 signaling,TAS,Homo sapiens
P24043,R-HSA-9619665,https://reactome.org/PathwayBrowser/#/R-HSA-9619665,EGR2 and SOX10-mediated initiation of Schwann cell myelination,IEA,Homo sapiens
P24158,R-HSA-140875,https://reactome.org/PathwayBrowser/#/R-HSA-140875,Common Pathway of Fibrin Clot Formation,TAS,Homo sapiens
P24158,R-HSA-449836,https://reactome.org/PathwayBrowser/#/R-HSA-449836,Other interleukin signaling,TAS,Homo sapiens
P24158,R-HSA-6798695,https://reactome.org/PathwayBrowser/#/R-HSA-6798695,Neutrophil degranulation,TAS,Homo sapiens
P24158,R-HSA-6803157,https://reactome.org/PathwayBrowser/#/R-HSA-6803157,Antimicrobial peptides,TAS,Homo sapiens
P24298,R-HSA-8964540,https://reactome.org/PathwayBrowser/#/R-HSA-8964540,Alanine metabolism,TAS,Homo sapiens
P24534,R-HSA-156842,https://reactome.org/PathwayBrowser/#/R-HSA-156842,Eukaryotic Translation Elongation,TAS,Homo sapiens
P24592,R-HSA-381426,https://reactome.org/PathwayBrowser/#/R-HSA-381426,Regulation of Insulin-like Growth Factor (IGF) transport and uptake by Insulin-like Growth Factor Binding Proteins (IGFBPs),TAS,Homo sapiens
P24752,R-HSA-70895,https://reactome.org/PathwayBrowser/#/R-HSA-70895,Branched-chain amino acid catabolism,TAS,Homo sapiens
P24752,R-HSA-77108,https://reactome.org/PathwayBrowser/#/R-HSA-77108,Utilization of Ketone Bodies,TAS,Homo sapiens
P24752,R-HSA-77111,https://reactome.org/PathwayBrowser/#/R-HSA-77111,Synthesis of Ketone Bodies,TAS,Homo sapiens
P24821,R-HSA-216083,https://reactome.org/PathwayBrowser/#/R-HSA-216083,Integrin cell surface interactions,TAS,Homo sapiens
P24821,R-HSA-3000170,https://reactome.org/PathwayBrowser/#/R-HSA-3000170,Syndecan interactions,IEA,Homo sapiens
P24821,R-HSA-3000178,https://reactome.org/PathwayBrowser/#/R-HSA-3000178,ECM proteoglycans,TAS,Homo sapiens
P24821,R-HSA-381426,https://reactome.org/PathwayBrowser/#/R-HSA-381426,Regulation of Insulin-like Growth Factor (IGF) transport and uptake by Insulin-like Growth Factor Binding Proteins (IGFBPs),TAS,Homo sapiens
P24821,R-HSA-8957275,https://reactome.org/PathwayBrowser/#/R-HSA-8957275,Post-translational protein phosphorylation,TAS,Homo sapiens
P25311,R-HSA-5223345,https://reactome.org/PathwayBrowser/#/R-HSA-5223345,Miscellaneous transport and binding events,TAS,Homo sapiens
P25325,R-HSA-1614558,https://reactome.org/PathwayBrowser/#/R-HSA-1614558,Degradation of cysteine and homocysteine,TAS,Homo sapiens
P25774,R-HSA-1236977,https://reactome.org/PathwayBrowser/#/R-HSA-1236977,Endosomal/Vacuolar pathway,IEA,Homo sapiens
P25774,R-HSA-1474228,https://reactome.org/PathwayBrowser/#/R-HSA-1474228,Degradation of the extracellular matrix,TAS,Homo sapiens
P25774,R-HSA-1474228,https://reactome.org/PathwayBrowser/#/R-HSA-1474228,Degradation of the extracellular matrix,IEA,Homo sapiens
P25774,R-HSA-1679131,https://reactome.org/PathwayBrowser/#/R-HSA-1679131,Trafficking and processing of endosomal TLR,TAS,Homo sapiens
P25774,R-HSA-2022090,https://reactome.org/PathwayBrowser/#/R-HSA-2022090,Assembly of collagen fibrils and other multimeric structures,TAS,Homo sapiens
P25774,R-HSA-2132295,https://reactome.org/PathwayBrowser/#/R-HSA-2132295,MHC class II antigen presentation,TAS,Homo sapiens
P25774,R-HSA-6798695,https://reactome.org/PathwayBrowser/#/R-HSA-6798695,Neutrophil degranulation,TAS,Homo sapiens
P25786,R-HSA-1169091,https://reactome.org/PathwayBrowser/#/R-HSA-1169091,Activation of NF-kappaB in B cells,TAS,Homo sapiens
P25786,R-HSA-1234176,https://reactome.org/PathwayBrowser/#/R-HSA-1234176,Oxygen-dependent proline hydroxylation of Hypoxia-inducible Factor Alpha,TAS,Homo sapiens
P25786,R-HSA-1236974,https://reactome.org/PathwayBrowser/#/R-HSA-1236974,ER-Phagosome pathway,IEA,Homo sapiens
P25786,R-HSA-1236978,https://reactome.org/PathwayBrowser/#/R-HSA-1236978,Cross-presentation of soluble exogenous antigens (endosomes),TAS,Homo sapiens
P25786,R-HSA-174084,https://reactome.org/PathwayBrowser/#/R-HSA-174084,Autodegradation of Cdh1 by Cdh1:APC/C,TAS,Homo sapiens
P25786,R-HSA-174113,https://reactome.org/PathwayBrowser/#/R-HSA-174113,SCF-beta-TrCP mediated degradation of Emi1,TAS,Homo sapiens
P25786,R-HSA-174154,https://reactome.org/PathwayBrowser/#/R-HSA-174154,APC/C:Cdc20 mediated degradation of Securin,TAS,Homo sapiens
P25786,R-HSA-174178,https://reactome.org/PathwayBrowser/#/R-HSA-174178,APC/C:Cdh1 mediated degradation of Cdc20 and other APC/C:Cdh1 targeted proteins in late mitosis/early G1,TAS,Homo sapiens
P25786,R-HSA-174184,https://reactome.org/PathwayBrowser/#/R-HSA-174184,Cdc20:Phospho-APC/C mediated degradation of Cyclin A,TAS,Homo sapiens
P25786,R-HSA-180534,https://reactome.org/PathwayBrowser/#/R-HSA-180534,Vpu mediated degradation of CD4,TAS,Homo sapiens
P25786,R-HSA-180585,https://reactome.org/PathwayBrowser/#/R-HSA-180585,Vif-mediated degradation of APOBEC3G,TAS,Homo sapiens
P25786,R-HSA-187577,https://reactome.org/PathwayBrowser/#/R-HSA-187577,SCF(Skp2)-mediated degradation of p27/p21,TAS,Homo sapiens
P25786,R-HSA-195253,https://reactome.org/PathwayBrowser/#/R-HSA-195253,Degradation of beta-catenin by the destruction complex,TAS,Homo sapiens
P25786,R-HSA-202424,https://reactome.org/PathwayBrowser/#/R-HSA-202424,Downstream TCR signaling,TAS,Homo sapiens
P25786,R-HSA-211733,https://reactome.org/PathwayBrowser/#/R-HSA-211733,Regulation of activated PAK-2p34 by proteasome mediated degradation,IEA,Homo sapiens
P25786,R-HSA-2467813,https://reactome.org/PathwayBrowser/#/R-HSA-2467813,Separation of Sister Chromatids,TAS,Homo sapiens
P25786,R-HSA-2871837,https://reactome.org/PathwayBrowser/#/R-HSA-2871837,FCERI mediated NF-kB activation,TAS,Homo sapiens
P25786,R-HSA-349425,https://reactome.org/PathwayBrowser/#/R-HSA-349425,Autodegradation of the E3 ubiquitin ligase COP1,TAS,Homo sapiens
P25786,R-HSA-350562,https://reactome.org/PathwayBrowser/#/R-HSA-350562,Regulation of ornithine decarboxylase (ODC),TAS,Homo sapiens
P25786,R-HSA-382556,https://reactome.org/PathwayBrowser/#/R-HSA-382556,ABC-family proteins mediated transport,TAS,Homo sapiens
P25786,R-HSA-450408,https://reactome.org/PathwayBrowser/#/R-HSA-450408,AUF1 (hnRNP D0) binds and destabilizes mRNA,TAS,Homo sapiens
P25786,R-HSA-4608870,https://reactome.org/PathwayBrowser/#/R-HSA-4608870,Asymmetric localization of PCP proteins,TAS,Homo sapiens
P25786,R-HSA-4641257,https://reactome.org/PathwayBrowser/#/R-HSA-4641257,Degradation of AXIN,TAS,Homo sapiens
P25786,R-HSA-4641258,https://reactome.org/PathwayBrowser/#/R-HSA-4641258,Degradation of DVL,TAS,Homo sapiens
P25786,R-HSA-5358346,https://reactome.org/PathwayBrowser/#/R-HSA-5358346,Hedgehog ligand biogenesis,TAS,Homo sapiens
P25786,R-HSA-5362768,https://reactome.org/PathwayBrowser/#/R-HSA-5362768,Hh mutants are degraded by ERAD,TAS,Homo sapiens
